clusterNumber;nu0_1_meanValue;nu0_1_deviation;nu1_1_meanValue;nu1_1_deviation;nu2_1_meanValue;nu2_1_deviation;nu3_1_meanValue;nu3_1_deviation;nu4_1_meanValue;nu4_1_deviation;nu0_2_meanValue;nu0_2_deviation;nu1_2_meanValue;nu1_2_deviation;nu2_2_meanValue;nu2_2_deviation;nu3_2_meanValue;nu3_2_deviation;nu4_2_meanValue;nu4_2_deviation;
2141;5.717175030757825;0.9564404300928926;0.7508406442079606;0.5916666164260777;5.639507879044078;0.6649704450098396;0.3361504139341079;1.0035643198967394;0.14067353771074298;1.1641346110802178;0.06771877497737999;1.7243853009703978;5.853485245338582;1.741838593490341;0.6101671064972176;1.3473941825396225;5.693962151706301;0.9861110273767961;0.3284709652253328;1.2269664641520135;
2144;5.85086725146059;1.3002702927357754;0.6759660192974037;0.7819075048934596;5.6332246937368975;0.41189770347066174;0.41870448755343964;0.895353906273091;0.005061454830783556;1.328195560767685;5.9929370525729295;1.4748032179352084;0.5579817618625871;0.8604473212332043;5.68488643959593;0.7888888219014368;0.44401176170735746;1.3700834628155485;6.183876072741109;1.7348572764823633;
2146;5.741435107360545;0.5602506898901798;0.7281513639320342;0.4799655442984406;5.655390375237225;0.6091199089460211;0.3361504139341079;0.7976154681614086;0.12426744274199628;0.7557275661135446;5.972342167399396;0.958185759344887;0.39235001584832524;1.2269664641520135;5.957681401682644;1.647590813882647;0.14974924982111348;1.7470745812463238;0.10018189906447451;1.3980087308474578;
216;5.750859885321315;1.3665928043115598;0.7686430025783026;0.832522053201295;5.575628828421085;0.8726646259971648;0.4284783313646079;1.3491395117916167;0.06021385919380437;1.5865042900628457;5.788733530089593;2.2985986248765315;0.2398082392240209;2.9094638630745475;0.08604473212332044;2.6302111827554544;5.907590452150407;1.7558012275062957;0.5448917924726296;1.2985249634837812;
2171;6.003583561010095;1.9634954084936207;0.4698426346368736;1.673770752662562;5.810201079889123;1.2164944886400477;0.32096604944175716;1.2514010736799344;6.254387374521681;1.7348572764823633;5.803743361656743;1.0524335389525807;0.6686356364390277;0.8080874436733745;5.68471190667073;0.6632251157578452;0.3375466773357033;0.8377580409572781;0.08604473212332044;1.0559241974565694;
21712;5.911081110654395;1.715658654710426;0.5314527572322733;1.3735741213195374;5.787860865463595;1.3910274138394807;0.2935643801854462;1.6441001553786583;0.05183627878423159;1.8343410438460404;5.695707480958294;1.4154620233674011;0.7637560806727186;1.0297442586766543;5.626941508429718;0.9128071987930344;0.34330626386728463;1.2269664641520135;0.1530653753999027;1.4870205226991686;
218;5.754699609675703;1.551597705022959;0.7150613945420768;0.9093165402890457;5.659055566666414;0.6003932626860493;0.33807027611130164;1.2007865253720986;0.11501719770642631;1.6685347649065794;5.700419869938679;1.3334315485236676;0.6976081020221335;1.069886831472524;5.737944448856557;1.0419615634406147;0.22602013813326566;1.2967796342317868;0.2197369528260861;1.4521139376592822;
219;5.906194188748811;1.473057888683214;0.6194173515327875;1.0122909661567112;5.668131278776785;0.5096361415823442;0.41050144006906625;0.8674286382411817;6.258925230576866;1.4014993893514465;5.97705455637978;0.9162978572970231;0.5410520681182421;0.9686577348568529;5.721014755112213;0.9424777960769379;0.3940953451003196;0.8517206749732327;6.225938507714172;0.8307767239493008;
2191;5.8168333310467;1.741838593490341;0.6209881478595823;0.8203047484373349;5.747718292667726;0.9878563566287906;0.2802998778702893;1.8099064343181195;0.11379546723003027;2.176425577236929;6.237108614926935;1.6266468628587152;5.963615521139425;2.080432468377241;0.5379104754646523;1.8622663118779497;5.704259594293067;1.2356931104119853;0.39706240482870997;0.9075712110370514;
220;5.96204472481263;1.65282680163863;0.5585053606381855;1.0943214410004445;5.709321049123852;0.5375614096142536;0.3989822670059037;0.9704030641088471;6.231349028395354;1.593485607070823;6.074792994491463;1.5376350710070044;0.48328166987722987;1.345648853287628;5.7245054136162015;0.9826203688728075;0.44907321653814103;0.9634217471008698;6.128723668378087;1.335176877775662;
221;6.1156336989881295;1.54810704651897;0.4316199240181977;1.2479104151759457;5.766218782738866;0.8290313946973066;0.4295255289158045;0.9005898940290741;6.1156336989881295;1.3770647798235258;6.035174020471192;1.1362093430483085;0.5082398781807488;0.9686577348568529;5.720840222187013;0.6963863715457376;0.43022366061660217;0.7435102613495843;6.166073714370767;1.0210176124166828;
325;5.834984755267442;1.6807520696705394;0.5703735995517468;0.6719517620178169;5.805837756759137;1.117010721276371;0.22776546738526002;1.965240737745615;0.13700834628155484;2.251474735072685;5.591162258763835;0.9354964790689607;0.49933869899557765;1.4206980111233845;6.147747757224827;1.6126842288427605;6.019116991352845;1.4329153158873447;0.5976007358828584;0.9634217471008698;
326;5.877919854866502;0.6492624817418906;0.583289036016505;0.46774823953448036;5.748241891443325;0.4590215932745086;0.3089232776029963;0.6021385919380436;0.060039326268604934;0.7278022980816355;5.848423790507799;1.7558012275062957;0.06998770300497262;1.9792033717615696;0.29338984726024675;1.476548547187203;5.7241563477658035;0.6108652381980153;0.6250024051391695;0.8866272600131193;
35;5.64771092652845;1.0122909661567112;0.7490953149559663;0.6265732014659643;5.709844647899448;0.7906341511534314;0.22706733568446225;1.1030480872604163;0.25185101106278174;1.2287117934040082;6.136752182937262;2.415535684760152;6.094166149188601;2.7192229746071654;0.4298745947662034;2.232276113300747;5.754350543825304;1.509709802975095;0.42184608020702946;1.4817845349431857;
41;5.938657312835906;1.8291050560900575;6.244438997785312;1.9530234329816545;0.37803831598197174;1.3857914260834978;5.692914954155104;0.6021385919380436;0.5873032932960919;1.0681415022205296;5.920156822764765;0.8307767239493008;0.5827654372409066;0.6667157742618338;5.7112409113010445;0.4886921905584123;0.3743731245527837;0.5637413483941683;6.2746331938448145;0.7539822368615503;
410;5.641427741221272;1.1763519158441782;0.4363323129985824;1.3857914260834978;6.19591884457987;1.41895268187139;6.000791034206904;1.2653637076958888;0.5789257128865191;1.0611601852125523;5.803394295806345;1.4451326206513049;0.64943701466709;0.9564404300928926;5.713509839328637;0.8604473212332043;0.3082251459021986;1.2740903539558606;0.10506882097005864;1.5725416560468908;
50;5.8452821978542095;1.3334315485236676;0.5604252228153792;0.7958701389094142;5.810375612814323;1.0437068926926092;0.22689280275926285;1.5393804002589986;0.13055062804917586;1.7086773377024485;5.699547205312682;0.8831366015091306;0.5841617006425021;0.890117918517108;5.910208446028398;0.8918632477691024;0.039968039870670144;0.890117918517108;0.3398156053632959;0.8813912722571364;
54;5.890311692555662;1.1362093430483085;0.5801474433629151;0.7400196028455958;5.742133239061344;0.5532693728822025;0.3244567079457459;0.9005898940290741;0.04066617157146788;1.207767842380076;5.81404080424351;1.1222467090323538;0.6450736915371041;0.8744099552491591;5.7133353064034385;0.6091199089460211;0.3120648702565861;0.7592182246175333;0.09546951008408983;1.0506882097005863;
552;0.09826203688728076;1.0053096491487337;5.804441493357542;0.752236907609556;0.6578145950766627;0.57246799465414;5.664117021497197;0.7382742735936015;0.32882003107573166;0.9948376736367678;0.027401669256310976;0.6928957130417489;5.840395275948625;0.6824237375297828;0.6667157742618339;0.6335545184739415;5.614898736590957;0.6056292504420324;0.40456732061228556;0.6422811647339134;
55412029;0.016057029118347832;0.5602506898901798;5.884377573098882;0.40142572795869574;0.6089453760208217;0.3577924966588375;5.66621141659959;0.4886921905584123;0.3794345793835672;0.5986479334340551;0.0466002910282486;0.48520153205442357;5.855928706291374;0.3874630939427412;0.6243042734383717;0.4485496177625427;5.669003943402782;0.5532693728822025;0.3584906283596353;0.5759586531581288;
5542;0.024085543677521744;0.7225663103256524;5.870240406157728;0.7539822368615503;0.6223844112611778;0.7173303225696694;5.65713570448922;0.6789330790257941;0.37926004645836786;0.6754424205218056;0.09075712110370514;0.4206243497306334;5.8070594872355334;0.41713369122664484;0.6609561877302526;0.5288347633542817;5.6573102374144195;0.5811946409141117;0.33789574318610216;0.5270894341022875;
5548;0.04153883619746504;0.6859143960337716;5.855056041665378;0.6684611035138281;0.6309365245959501;0.5986479334340551;5.659928231292412;0.5550147021341968;0.3679154063204046;0.6126105674500095;0.054105206811824215;0.8709192967451705;5.829748767511459;0.8464846872172498;0.6585127267774605;0.6771877497737998;5.638460681492881;0.5672320068981571;0.3722787294503905;0.699877030049726;
5549;0.02600540585471551;0.8342673824532897;5.8784434536421015;0.6475171524898963;0.6070255138436278;0.4293509959906051;5.674065398233566;0.5061454830783556;0.36896260387160124;0.7574728953655391;0.06562437987498679;0.8866272600131193;5.836904617444636;0.546288055874225;0.6361725123519332;0.3647738136668149;5.667782212926386;0.6736970912698113;0.34784411992246983;0.9546951008408981;
556;0.017976891295541593;0.8237954069413235;5.86064109527176;0.7574728953655391;0.640535835481919;0.6230825429619755;5.635144555914091;0.6108652381980153;0.3991567999311032;0.7470009198535732;0.02722713633111154;0.9197885158010115;5.843711401527415;0.9005898940290741;0.6588617926278594;0.6335545184739415;5.622752718224932;0.3909537524467298;0.40072759625789806;0.6492624817418906;
55712229;0.006806784082777885;0.6510078109938848;5.857324969692971;0.45553093477052;0.6592108584782583;0.38048177693476387;5.610884479311371;0.5166174585903215;0.4201007509550351;0.6841690667817772;0.058468529941810045;0.62482787221397;5.850343652684992;0.5689773361501513;0.6216862795603801;0.5113814708343386;5.678079655513152;0.5270894341022875;0.34540065896967775;0.5934119456780721;
